epoch,loss
148,0.007082005052269
149,0.007231503340602
150,0.007099412767589
151,0.007369110393524
152,0.007399455049634
153,0.007017644058168
154,0.007075837135315
155,0.007096018055826
156,0.00713090057373
157,0.00697537420094
158,0.007220055425167
159,0.007272040005028
160,0.007053519286215
146,0.007183837132156
147,0.007113306324184
148,0.007094387458265
149,0.007227626264095
150,0.007082577653229
146,0.009557856944203
147,0.008676401588321
148,0.008217478427291
149,0.008189977324009
150,0.008164079344273
151,0.007994821983576
152,0.008048739764094
153,0.007871911197901
154,0.008165563780069
155,0.00795129814446
156,0.008099579641223
157,0.007947520935535
158,0.008068379643559
159,0.007906139719486
160,0.008170881003141
161,0.007738070759177
162,0.008002838414907
163,0.007986872786284
164,0.007911140120029
165,0.007905687701702
166,0.008030104985833
167,0.008000019446015
168,0.007838780286908
169,0.007978545114398
170,0.007976216942072
171,0.008065701600909
172,0.007794526958466
173,0.007960795399547
174,0.007878167694807
175,0.007868148413301
176,0.00774982483983
177,0.007867224755883
178,0.008045004189014
179,0.007874938800931
180,0.008103869828582
181,0.007739615219831
182,0.008043329411745
183,0.007837247109413
184,0.007836940962076
185,0.007812705041468
186,0.007944651597738
187,0.007995575872064
188,0.007815518775582
189,0.007861261063814
190,0.007726286041737
191,0.007673872226477
192,0.00763652523458
193,0.007784738010168
194,0.007722263528407
195,0.007602907288075
196,0.007750625772774
197,0.007730630725622
198,0.007962999424338
199,0.007628209260106
200,0.007812316852808
201,0.00758028947711
202,0.007725474098325
203,0.007728876122832
204,0.007666760095954
205,0.007583447316289
206,0.007776591908932
207,0.007812551352382
208,0.007751097783446
209,0.007737008482218
210,0.007642540329695
211,0.007925399914384
212,0.007619454048574
213,0.007870077888668
214,0.007725331701338
215,0.007924514630437
216,0.007848573562503
217,0.007698237961531
218,0.00777197817862
219,0.007873555731773
220,0.007544845235348
221,0.007810954266787
222,0.007762216302753
223,0.007682087695599
224,0.007683679804206
225,0.007858519503474
226,0.007596267056465
227,0.007752340647578
228,0.007427676346898
229,0.007319055321813
230,0.007372709296644
231,0.007318944323063
232,0.007370170977712
233,0.007252210636437
234,0.007467315265536
235,0.007409427863359
236,0.007114338943362
237,0.007135789434612
238,0.007424812488258
239,0.007251675015688
240,0.007829228022695
241,0.007294879058003
242,0.007475637534261
243,0.007289917320013
244,0.007573923608661
245,0.007610611130297
246,0.007427805525064
247,0.007427726599574
248,0.007444275227189
249,0.007557672651857
250,0.007461015491188
251,0.007555637434125
252,0.007538561023772
253,0.007417550566792
254,0.007690812788904
255,0.007310824169219
256,0.007754928161949
257,0.007393988764286
258,0.007677492925525
259,0.007256786776334
260,0.007664233279228
261,0.007100517680496
262,0.007745646798611
263,0.007277252507769
264,0.007337246411294
265,0.007235985280573
266,0.007129964481294
267,0.007335969413817
268,0.007026337385178
269,0.007420773383975
270,0.007341802752018
271,0.006882623613626
272,0.007427873539925
273,0.007387954507768
274,0.006799515592307
275,0.007095875554532
276,0.007211277195811
277,0.007319354143739
278,0.006918656620383
279,0.00668616707325
280,0.007357358217239
281,0.007287581405044
282,0.006990042893216
283,0.006969635362923
284,0.007376662977785
285,0.006852861827612
286,0.007253233601153
287,0.006957178889215
288,0.006998764133453
289,0.007410020254552
290,0.007543399630487
291,0.007224592399597
292,0.006821758399904
293,0.007117744791508
294,0.006925655491278
295,0.007497679173946
296,0.007082300291955
297,0.007231696651876
298,0.007413029621542
299,0.007220887035877
300,0.007323554103076
301,0.007094274947047
302,0.007179721996561
303,0.006735571196675
304,0.007185218803585
305,0.007380607229471
306,0.007314612694085
307,0.00679033261314
308,0.007350567241013
309,0.007139453065395
310,0.006540131218359
311,0.007354632513225
312,0.007339570707083
313,0.007662437695265
314,0.007062795685977
315,0.006988039154559
316,0.007246147941053
317,0.00714425073266
318,0.007249378910661
319,0.007252639105916
320,0.00725593085736
321,0.006978137867153
322,0.006815220474079
323,0.006969533343613
324,0.006931945937872
325,0.006696106170118
326,0.006923507092893
327,0.007339798656106
328,0.007194180294871
329,0.007236405462772
330,0.007157830494642
331,0.007608769087493
332,0.006933292743564
333,0.006928322915733
334,0.006989306953177
335,0.00725840036273
336,0.007432041539252
337,0.006943067787588
338,0.006686397923529
339,0.007156098504365
340,0.014079745064676
341,0.014902282309532
342,0.014599478073418
343,0.014784994517267
344,0.014438955143094
345,0.014225894762576
346,0.014126570318639
347,0.015142783858627
348,0.014438606864214
349,0.014576096653193
350,0.018140560100973
351,0.018201300861687
341,0.014150908759236
342,0.014234974320233
343,0.014390137174726
344,0.013759129992873
345,0.013931401513517
346,0.014985850335658
347,0.01511854012534
348,0.01498551568985
349,0.014438937779516
350,0.014208515562117
351,0.01433198877871
352,0.014178634064645
353,0.014351928970218
354,0.014628582030535
355,0.014408879106492
356,0.014383220308274
357,0.014189632764831
358,0.015295046366751
359,0.015010614921898
360,0.014019138552994
361,0.014736966902018
362,0.014870341946185
363,0.013709097200632
364,0.014958796289563
365,0.014574111063033
366,0.015610204803199
367,0.014691600638628
368,0.014730203799531
369,0.014128624552488
370,0.013554220822454
371,0.01579533310011
372,0.016623450798541
373,0.016136557456851
373,0.015947648316622
374,0.015196813991666
375,0.015641157477349
376,0.015711152227223
377,0.014383005265892
378,0.015659386045486
379,0.015821326627582
380,0.015252538608015
381,0.015920287030935
382,0.01451377941072
383,0.014469179027528
384,0.015178607876971
385,0.015284810680151
386,0.015778954998404
387,0.014061558452994
388,0.014388001761586
389,0.016015076845884
390,0.013861357903481
391,0.015381584359706
392,0.015574077610672
393,0.015048917182535
394,0.015429285165668
395,0.015325814246386
396,0.014784632639587
397,0.014858915787563
398,0.01499090943262
399,0.014492150370777
400,0.014871948029101
401,0.015437767449766
402,0.014889939670265
403,0.014713175576925
404,0.014749896968901
405,0.01528825811185
406,0.014962894817442
407,0.014714850733429
408,0.013847770810127
409,0.014654343256354
410,0.014778532861173
411,0.014153541185707
412,0.015217245092988
413,0.014963152819127
414,0.013687435699999
415,0.014579512595385
416,0.015047858266533
417,0.015580359200388
418,0.014874497079849
419,0.013965317283571
420,0.015085941691697
421,0.013999651746452
422,0.014502475300431
423,0.015040605185181
424,0.014911465115845
425,0.014995901340246
426,0.015393518440053
427,0.014152704893053
428,0.014453394068778
429,0.014976510490477
430,0.014534109733999
431,0.014519586333633
432,0.014989611929283
433,0.01408940005824
434,0.014625556176156
435,0.015358531986177
436,0.014316566783935
437,0.014306616089121
438,0.014652639739215
439,0.01395014828071
440,0.014812910412997
441,0.014585184699297
442,0.014767318175733
443,0.017193641069532
444,0.016536306121945
444,0.016690479701012
445,0.016011772695184
446,0.015755320441723
446,0.015997517098487
447,0.016469368596375
448,0.015946494552493
449,0.015480351553857
450,0.016366571003199
451,0.016304231911898
452,0.016134165360034
453,0.015453593884409
454,0.014879743437097
455,0.014878441008926
456,0.015562925942615
451,0.015927953897417
452,0.015161308274418
453,0.015240367458016
454,0.015047939389572
455,0.015569048069418
456,0.015594266524911
457,0.016539389416576
458,0.015117514540255
459,0.014977657270432
460,0.015027467813343
461,0.014671327058971
462,0.014821172422171
463,0.01471159221679
464,0.014982539642602
465,0.014688330127299
466,0.015368256294727
467,0.015495042604208
468,0.014756999027729
469,0.01629643574208
470,0.014337659709156
471,0.014292398621887
472,0.014357354192436
473,0.015077263183147
474,0.015635027028248
475,0.014262843589485
476,0.015357262405008
477,0.014251540278643
478,0.014417602411658
479,0.015383361372352
480,0.015260094067454
481,0.01526464785412
482,0.015236524093151
483,0.015161899408698
484,0.014636317844689
485,0.014566867563129
486,0.015475178044289
487,0.015506635481864
488,0.014820178364217
489,0.014459541966766
490,0.014499590104073
491,0.015502049568296
492,0.014466380439699
493,0.014990447366983
494,0.014982074338943
495,0.014578251383454
496,0.014626271350682
497,0.014505656021834
498,0.015580420892686
499,0.015223491492868
500,0.014608538703621
501,0.014444211101532
502,0.015077275896072
503,0.0143133201316
504,0.014194118201733
505,0.01389598655887
506,0.014611049956828
507,0.014210645852611
508,0.013701499205083
509,0.013782924471423
510,0.014632036853582
511,0.014532957924903
512,0.013888919677585
513,0.013497821781039
514,0.014211354970932
515,0.014282411587983
516,0.014182327655703
517,0.013824469444156
518,0.014231721355766
519,0.013722457204014
520,0.013133210985363
521,0.013541678592563
522,0.013571493935585
523,0.014188223881275
524,0.013236545883119
525,0.013305647594482
526,0.01392762695998
527,0.01315974502191
528,0.013318416406959
529,0.014006896888465
530,0.013571878485382
531,0.014321905519068
532,0.013422786904126
533,0.01416660130769
534,0.013329854036868
535,0.013535009618849
536,0.013679670085013
537,0.014001830521226
538,0.013915629308671
539,0.013517548672855
540,0.013968653278798
541,0.014727618079633
542,0.014264650228992
543,0.014298081453145
544,0.013827871234715
545,0.013860423949361
546,0.013684185326099
547,0.013901034541428
548,0.014985217814148
549,0.013484662453085
550,0.014002902573347
551,0.013938028264791
552,0.01358556188792
553,0.01384197567068
554,0.013613933598995
555,0.012967860466987
556,0.013874960163236
557,0.014333190096542
558,0.014170396901667
559,0.013332864646614
560,0.013988971617073
561,0.013900927188993
562,0.013623669790477
563,0.01367745051831
564,0.013652745939791
565,0.013143498260528
566,0.013637847199291
567,0.013360813757777
568,0.014424919835478
569,0.014153014127165
570,0.013224943777919
571,0.013512862071768
572,0.013888573137671
573,0.014532279337943
574,0.013691804681718
575,0.013284554609656
576,0.013435110987723
577,0.013773998260498
578,0.014162802477181
579,0.013910163617879
580,0.01331751049906
581,0.013374965038896
582,0.013508175551891
583,0.013698799490184
584,0.014136565829814
585,0.013947872918099
586,0.013227522613108
587,0.013670240437985
588,0.013459503015876
589,0.014578887450695
590,0.013804736622423
591,0.015065416488052
592,0.014274067875743
593,0.013175809336454
594,0.013384780649841
595,0.014380496186763
596,0.007236213072389
597,0.009488330370188
598,0.009417278152704
599,0.009592437128723
600,0.011645722537488
601,0.010800873410702
602,0.010910694251955
603,0.011606112885475
604,0.011162493619323
605,0.01127869444266
606,0.010994043592364
607,0.011420215254277
608,0.011082728943229
609,0.011406940918416
610,0.011991342804581
611,0.011215441180021
612,0.011225773337856
613,0.011552972730994
614,0.01075763194114
615,0.011014249838144
616,0.010948903787881
